PointID,SiteNames,Easting,Northing,LocationNotes,CoordinateNotes,MeasuringPoint,WD_MPHeight,WellDepth,WL_MPHeight,DateMeasured,DepthToWater,LevelStatus,MeasurementMethod,SiteNotes,EquipmentType,Model,SerialNo,HangingCableLength,RecordingInterval,DateInstalled,EquipmentNotes
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1946-01-10,81.4,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1946-05-23,82.91,S,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1946-09-26,83.73,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1946-11-08,83.4,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1947-01-08,83.34,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1947-03-20,83.7,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1947-05-20,107.95,P,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1947-07-28,111.8,P,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1947-09-08,86.92,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1947-11-05,84.9,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1948-01-16,84.55,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1948-03-23,85.1,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1948-05-18,86.09,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1948-07-20,111.85,P,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1948-09-17,88.98,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1948-11-16,86.29,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1949-01-12,86.08,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1949-03-16,107.58,P,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1949-05-18,111.22,P,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1949-07-20,112.3,P,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1949-11-17,86.44,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1950-01-05,86.17,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1950-03-16,86.77,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1950-05-16,90.16,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1950-07-20,109.8,P,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1950-09-21,90.31,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1950-11-28,87.78,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1951-01-05,87.92,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1951-03-13,88.64,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1951-05-08,112.45,P,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1951-07-23,93.5,R,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1951-09-26,92.69,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1951-11-24,89.97,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1952-01-25,89.72,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1952-03-26,116.8,P,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1952-07-15,113.7,P,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1952-09-09,113.6,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1952-11-05,91.18,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1953-01-12,90.68,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1954-01-11,92.39,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1955-01-13,93.87,,U,,,,,,,,
NM-02232,10210,230349,3571366,"From NM418 and Spruce intersection, go west on NM418 for 6.1 miles. Go north at Hartman Farms sign (Amado Rd) to main house. Well located around the house on the other side of the red cargo box.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Port in base of turbine pump frame.  (USGS WLs reported bgs.),0.65,198,0,1956-01-05,95.37,,U,,,,,,,,
